,prompt,text,response,model,temperature,seed,true_value
51,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Víctor Turner, nació el año 1920 en Glasgow, la principal ciudad de Escocia, ubicada en la legión de Strathclyde a orillas del río Clyde. En una conocida nota autobiográfica, el propio Turner, recuerda con algo de nostalgia y fatalismo las claves familiares escocesas de sus precoces predilecciones literarias y teatrales por el lado materno y su aproximación a la ciencia y literatura de ciencia ficción por el lado paterno. La fractura matrimonial de sus padres, rememora nuestro antropólogo, lo marcaron profundamente cuando tenía once años, forzándolo a un [PET_BOUNDARY]Cambio de residencia[PET_BOUNDARY] al lado de sus abuelos maternos en Bournemouth. En este conocido balneario ubicado sobre una de las márgenes del Canal de la Mancha, mucho más cosmopolita y abierto que su ciudad natal, Turner tuvo la oportunidad de aproximarse a la literatura europea, descubriendo con pasión a los simbolistas y vanguardistas franceses (1982: 7-8).","Víctor Turner, nació el año 1920 en Glasgow, la principal ciudad de Escocia, ubicada en la legión de Strathclyde a orillas del río Clyde. En una conocida nota autobiográfica, el propio Turner, recuerda con algo de nostalgia y fatalismo las claves familiares escocesas de sus precoces predilecciones literarias y teatrales por el lado materno y su aproximación a la ciencia y literatura de ciencia ficción por el lado paterno. La fractura matrimonial de sus padres, rememora nuestro antropólogo, lo marcaron profundamente cuando tenía once años, forzándolo a un [PET_BOUNDARY]Cambio de residencia[PET_BOUNDARY] al lado de sus abuelos maternos en Bournemouth. En este conocido balneario ubicado sobre una de las márgenes del Canal de la Mancha, mucho más cosmopolita y abierto que su ciudad natal, Turner tuvo la oportunidad de aproximarse a la literatura europea, descubriendo con pasión a los simbolistas y vanguardistas franceses (1982: 7-8).",0,gpt-5-nano,1,4,0
52,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Me miró aparentando o quizá sintiendo tristeza auténtica por mí, conmiseración por no haber sido llamada al rebaño de los elegidos. ¡Joder y mil veces joder! ¿Acaso no podía [PET_BOUNDARY]Descansar en paz[PET_BOUNDARY] un momento, dar una tranquila vuelta inofensiva sin que alguien viniera a mostrarme el camino de la salvación? ¡Ah, no!, una cosa era que tuviera que cumplir mi obligación como policía, la cual incluía cosas tan peregrinas como la seguridad del papa, y otra muy distinta que me viera forzada a renegar de mis ideas y hacer diplomacia barata con el representante de una institución que detestaba.","Me miró aparentando o quizá sintiendo tristeza auténtica por mí, conmiseración por no haber sido llamada al rebaño de los elegidos. ¡Joder y mil veces joder! ¿Acaso no podía [PET_BOUNDARY]Descansar en paz[PET_BOUNDARY] un momento, dar una tranquila vuelta inofensiva sin que alguien viniera a mostrarme el camino de la salvación? ¡Ah, no!, una cosa era que tuviera que cumplir mi obligación como policía, la cual incluía cosas tan peregrinas como la seguridad del papa, y otra muy distinta que me viera forzada a renegar de mis ideas y hacer diplomacia barata con el representante de una institución que detestaba.",1,gpt-5-nano,1,4,0
53,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Si bien las sanguijuelas han demostrado ser un aporte importante para la medicina y su [PET_BOUNDARY]Mordida[PET_BOUNDARY] no produce reacciones alérgicas o de antígeno-anticuerpo.",Si bien las sanguijuelas han demostrado ser un aporte importante para la medicina y su [PET_BOUNDARY]Mordida[PET_BOUNDARY] no produce reacciones alérgicas o de antígeno-anticuerpo.,0,gpt-5-nano,1,4,0
54,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Dentro de las intrucciones iniciales, traía el encargo de concluir el proceso judicial de la conspiración, además de aplicar ""mano dura"" en los territorios a su cargo, hasta lograr la pacificación y el [PET_BOUNDARY]Restablecimiento del orden[PET_BOUNDARY].","Dentro de las intrucciones iniciales, traía el encargo de concluir el proceso judicial de la conspiración, además de aplicar ""mano dura"" en los territorios a su cargo, hasta lograr la pacificación y el [PET_BOUNDARY]Restablecimiento del orden[PET_BOUNDARY].",1,gpt-5-nano,1,4,1
55,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
La despertaron los jadeos de Fabiola en la cama vecina: seguramente se revolcaba con algún patán que había levantado en la calle la noche anterior. Bien podría gozar en silencio. Pero no le bastaba sentir placer: tenía que sobreactuarlo y fornicar para la tribuna, como una niña aplicada que presume a gritos su diploma de buena conducta. Con la cabeza bajo la almohada, trató de ignorar la obscena [PET_BOUNDARY]Fricción[PET_BOUNDARY] de los cuerpos, que hacía un contrapunto salaz con el rechinar del colchón. ¿Creería la imbécil que ella no podía hacer lo mismo? Recoger un hombre en un bar y abrirse de piernas era la cosa más fácil del mundo. Lo difícil era apartarse del rebaño, seguir un camino propio a contrapelo del orden establecido","La despertaron los jadeos de Fabiola en la cama vecina: seguramente se revolcaba con algún patán que había levantado en la calle la noche anterior. Bien podría gozar en silencio. Pero no le bastaba sentir placer: tenía que sobreactuarlo y fornicar para la tribuna, como una niña aplicada que presume a gritos su diploma de buena conducta. Con la cabeza bajo la almohada, trató de ignorar la obscena [PET_BOUNDARY]Fricción[PET_BOUNDARY] de los cuerpos, que hacía un contrapunto salaz con el rechinar del colchón. ¿Creería la imbécil que ella no podía hacer lo mismo? Recoger un hombre en un bar y abrirse de piernas era la cosa más fácil del mundo. Lo difícil era apartarse del rebaño, seguir un camino propio a contrapelo del orden establecido",1,gpt-5-nano,1,4,0
56,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Durante la Cuarta República, el Estado era un simple administrador que privilegió los intereses de las minorías que detentaban el poder económico y político del país, y orientó el marco normativo hacia la privatización del Estado, la represión de los sectores populares y el desconocimiento de sus derechos humanos. Hechos como el Viernes Negro de 1983; el Paquete Económico Neoliberal implementado por Carlos Andrés Pérez en 1989; la [PET_BOUNDARY]Flexibilización laboral[PET_BOUNDARY] llevada a cabo durante el segundo gobierno de Rafael Caldera en 1996 y la progresiva reducción de la inversión social así lo demuestran.","Durante la Cuarta República, el Estado era un simple administrador que privilegió los intereses de las minorías que detentaban el poder económico y político del país, y orientó el marco normativo hacia la privatización del Estado, la represión de los sectores populares y el desconocimiento de sus derechos humanos. Hechos como el Viernes Negro de 1983; el Paquete Económico Neoliberal implementado por Carlos Andrés Pérez en 1989; la [PET_BOUNDARY]Flexibilización laboral[PET_BOUNDARY] llevada a cabo durante el segundo gobierno de Rafael Caldera en 1996 y la progresiva reducción de la inversión social así lo demuestran.",1,gpt-5-nano,1,4,1
57,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
¿Te cuento cómo conocí a tu abuelo? Pues fue en un velorio de la Virgen de la Caridad, que esos velorios se hacían mucho por aquellos tiempos. Alguien ofrecía su vivienda y montaba un altar. Lo hacían con una penca y luego le ponían un nudo de guano a cada lado y delante una caja [PET_BOUNDARY]Llenita[PET_BOUNDARY] de velas. Y recostada o pegada a la penca iba la Virgen, que podía ser una figura o una estampa. Entonces un día mi mamá se prestó para hacer el velorio en casa y allí se apareció Tomás con su madre y uno de sus hermanos. Me pasó por el lado y me sonrió, ¡tan cortés! Luego todos nos pusimos a rezarle a la virgen porque para eso estábamos allí. Y cuando terminaron los rezos se me acercó Tomás y me dijo gusto en verla.","¿Te cuento cómo conocí a tu abuelo? Pues fue en un velorio de la Virgen de la Caridad, que esos velorios se hacían mucho por aquellos tiempos. Alguien ofrecía su vivienda y montaba un altar. Lo hacían con una penca y luego le ponían un nudo de guano a cada lado y delante una caja [PET_BOUNDARY]Llenita[PET_BOUNDARY] de velas. Y recostada o pegada a la penca iba la Virgen, que podía ser una figura o una estampa. Entonces un día mi mamá se prestó para hacer el velorio en casa y allí se apareció Tomás con su madre y uno de sus hermanos. Me pasó por el lado y me sonrió, ¡tan cortés! Luego todos nos pusimos a rezarle a la virgen porque para eso estábamos allí. Y cuando terminaron los rezos se me acercó Tomás y me dijo gusto en verla.",0,gpt-5-nano,1,4,0
58,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
De pronto un agente de policía dio en voz baja la alarma a dos compañeros suyos y los tres la emprendieron a bolillazo limpio contra el primer incontinente que toparon. Pero cuando se disponían a reanudar su inexcusable faena de orden público, algún avisado logró enfocar su atención hacia el desmesurado apéndice maxilar de Venancia Rebollete. El gendarme se quedó mirándola, y mientras una [PET_BOUNDARY]Humedad[PET_BOUNDARY] caliente le afrentaba su limpio uniforme de centinela del orden, comprendía con la mayor indulgencia a los desventurados a quienes él y sus compañeros habían vapuleado con tanta rudeza. En seguida, los otros policías siguieron el ejemplo de su compañero, y dentro del más breve plazo, los abnegados custodios de la urbe no eran más que una ominosa hueste de hombres de armas en huelga de esfínteres abiertos.","De pronto un agente de policía dio en voz baja la alarma a dos compañeros suyos y los tres la emprendieron a bolillazo limpio contra el primer incontinente que toparon. Pero cuando se disponían a reanudar su inexcusable faena de orden público, algún avisado logró enfocar su atención hacia el desmesurado apéndice maxilar de Venancia Rebollete. El gendarme se quedó mirándola, y mientras una [PET_BOUNDARY]Humedad[PET_BOUNDARY] caliente le afrentaba su limpio uniforme de centinela del orden, comprendía con la mayor indulgencia a los desventurados a quienes él y sus compañeros habían vapuleado con tanta rudeza. En seguida, los otros policías siguieron el ejemplo de su compañero, y dentro del más breve plazo, los abnegados custodios de la urbe no eran más que una ominosa hueste de hombres de armas en huelga de esfínteres abiertos.",1,gpt-5-nano,1,4,0
59,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Por favor, Abuelito... Yo lo quiero mucho y lo respeto. Todos lo queremos pero bien sabe que le [PET_BOUNDARY]Falta un tornillo[PET_BOUNDARY] por tanta edad que tiene; es por tanta cosa que ha visto.","Por favor, Abuelito... Yo lo quiero mucho y lo respeto. Todos lo queremos pero bien sabe que le [PET_BOUNDARY]Falta un tornillo[PET_BOUNDARY] por tanta edad que tiene; es por tanta cosa que ha visto.",0,gpt-5-nano,1,4,1
60,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
La inercia es una de las fuerzas más poderosas en el Paraguay, y, al paso que vamos, las maestras no solo se jubilarán a los 40 años con 25 de aportes, sino que si logran [PET_BOUNDARY]Dar a luz[PET_BOUNDARY] hasta cinco robustos niños o niñas en ese lapso, se les descuenta un año por chico. ¡Qué generosidad!","La inercia es una de las fuerzas más poderosas en el Paraguay, y, al paso que vamos, las maestras no solo se jubilarán a los 40 años con 25 de aportes, sino que si logran [PET_BOUNDARY]Dar a luz[PET_BOUNDARY] hasta cinco robustos niños o niñas en ese lapso, se les descuenta un año por chico. ¡Qué generosidad!",0,gpt-5-nano,1,4,1
61,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Según estadísticas del Instituto Nacional de Medicina Legal y Ciencias Forenses, desde 1997 hasta finales del año pasado, Bogotá registró 10.067 homicidios comunes. En el 73 por ciento de los casos se emplearon armas de fuego y el 66 por ciento de las víctimas resultaron ser hombres jóvenes y adultos en edad productiva. En la mitad de las muertes se identificaron los móviles, predominando el [PET_BOUNDARY]Ajuste de cuentas[PET_BOUNDARY], el atraco y las riñas. El lapso de tiempo en el que se presenta el 83 por ciento de estos homicidios, está entre las seis de la tarde y las seis de la mañana. Las localidades más peligrosas son Rafael Uribe Uribe, Ciudad Bolívar, Puente Aranda y Kennedy.","Según estadísticas del Instituto Nacional de Medicina Legal y Ciencias Forenses, desde 1997 hasta finales del año pasado, Bogotá registró 10.067 homicidios comunes. En el 73 por ciento de los casos se emplearon armas de fuego y el 66 por ciento de las víctimas resultaron ser hombres jóvenes y adultos en edad productiva. En la mitad de las muertes se identificaron los móviles, predominando el [PET_BOUNDARY]Ajuste de cuentas[PET_BOUNDARY], el atraco y las riñas. El lapso de tiempo en el que se presenta el 83 por ciento de estos homicidios, está entre las seis de la tarde y las seis de la mañana. Las localidades más peligrosas son Rafael Uribe Uribe, Ciudad Bolívar, Puente Aranda y Kennedy.",1,gpt-5-nano,1,4,1
62,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Me acomodé en una silla y, como un paciente en [PET_BOUNDARY]Estado terminal[PET_BOUNDARY], esperé el temido diagnóstico.","Me acomodé en una silla y, como un paciente en [PET_BOUNDARY]Estado terminal[PET_BOUNDARY], esperé el temido diagnóstico.",0,gpt-5-nano,1,4,1
63,"¿Puedes clasificar si la frase entre los delimitadores [PET_BOUNDARY] en el texto se está usando de manera eufemística o no? No incluyas una introducción ni una conclusión en tu respuesta. Solo escribe el número 1 si es eufemístico, 0 si no lo es.

Aquí hay algunos textos y sus salidas correspondientes:
Text: 'El problema con la marihuana es el [PET_BOUNDARY]Uso recreativo[PET_BOUNDARY], ese es el punto crítico de esta planta, que se utiliza como se utiliza la cerveza o el vino para consumo; la gente fuma para relajarse, para estar con la perrada, como cuando la gente se reúne a tomar cerveza, y ese es el punto crítico', output: 1.
Text: 'En ese entonces Adele tenía una figura más [PET_BOUNDARY]Curveada[PET_BOUNDARY] y realmente no le importaba cómo se veía.', output: 1.
Text: 'El mandatario intenta ampliar y convertir en permanente la iniciativa conocida como ""ley para proteger a Estados Unidos"", que [PET_BOUNDARY]expiró[PET_BOUNDARY] el 16 de febrero último.', output: 0.
Text: 'El Jardín es grande así que puedes [PET_BOUNDARY]Pasar un buen rato[PET_BOUNDARY] caminando o simplemente sentarte en el pasto a descansar y a apreciar sus áreas verdes.', output: 0.

Este es el texto: '
Pero hoy no es fin de semana, así es que solo están dentro, emborrachándose desde hace un par de horas, Miguel, un treintañero que trabaja en la serrería Safont que hay a la entrada del pueblo, enfrente del cuartel de bomberos, y Roque, que está de baja y lleva cobrando por [PET_BOUNDARY]Larga enfermedad[PET_BOUNDARY] desde hace diez años porque la cabeza no le funciona como es debido.","Pero hoy no es fin de semana, así es que solo están dentro, emborrachándose desde hace un par de horas, Miguel, un treintañero que trabaja en la serrería Safont que hay a la entrada del pueblo, enfrente del cuartel de bomberos, y Roque, que está de baja y lleva cobrando por [PET_BOUNDARY]Larga enfermedad[PET_BOUNDARY] desde hace diez años porque la cabeza no le funciona como es debido.",0,gpt-5-nano,1,4,1
