,prompt,text,response,model,temperature,seed,true_value
10,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Rąbnęłaś jej zastrzeżone informacje. – Nie [PET_BOUNDARY]rąbnęłam[PET_BOUNDARY], tylko skopiowałam. – A nie wychodzi na to samo?'","Rąbnęłaś jej zastrzeżone informacje. – Nie [PET_BOUNDARY]rąbnęłam[PET_BOUNDARY], tylko skopiowałam. – A nie wychodzi na to samo?","<think>

</think>

1",Qwen3-4B,1,1,1.0
11,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'W świecie, który tu wytworzyli, nie tyle „ciągle coś jest do zrobienia”, co wciąż rodzi się coś nowego. W porównaniu z resztą kraju, raczej senną i [PET_BOUNDARY]zaspokajającą się[PET_BOUNDARY] tym, co już jest, Papaya to mikroenklawa życia nienasyconego. Im dłużej rozmawiamy, tym wyraźniejsze staje się nieoczywiste.'","W świecie, który tu wytworzyli, nie tyle „ciągle coś jest do zrobienia”, co wciąż rodzi się coś nowego. W porównaniu z resztą kraju, raczej senną i [PET_BOUNDARY]zaspokajającą się[PET_BOUNDARY] tym, co już jest, Papaya to mikroenklawa życia nienasyconego. Im dłużej rozmawiamy, tym wyraźniejsze staje się nieoczywiste.","<think>

</think>

1",Qwen3-4B,1,1,0.0
12,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: '– Hm – sapnął Malik i nie wygłosił już żadnego dalszego komentarza. Nie poszedł jednak do siebie, tylko zaczął się [PET_BOUNDARY]bujać[PET_BOUNDARY] na krześle. W tył i w przód.'","– Hm – sapnął Malik i nie wygłosił już żadnego dalszego komentarza. Nie poszedł jednak do siebie, tylko zaczął się [PET_BOUNDARY]bujać[PET_BOUNDARY] na krześle. W tył i w przód.","<think>

</think>

1",Qwen3-4B,1,1,0.0
13,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Jak każda kobieta – miłości. Ala mówiła, że ty z tych ziółek niezłe specyfiki produkujesz, [PET_BOUNDARY]czarować[PET_BOUNDARY] umiesz. – A, jaka tam ze mnie czarownica.'","Jak każda kobieta – miłości. Ala mówiła, że ty z tych ziółek niezłe specyfiki produkujesz, [PET_BOUNDARY]czarować[PET_BOUNDARY] umiesz. – A, jaka tam ze mnie czarownica.","<think>

</think>

1",Qwen3-4B,1,1,0.0
14,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Nie przeszkadzałoby mi to raz na jakiś czas, ale w końcu zaczynały mnie boleć ścięgna, a seks robił się nudny, bo polegał wyłącznie na tym, że on wbijał się we mnie w błyskawicznym tempie. Zaczynałam się więc wiercić i zmieniać pozycje tak, że w końcu osiągnęliśmy porozumienie i teraz kochamy się [PET_BOUNDARY]od tyłu[PET_BOUNDARY]. Ja to lubię i jemu też się podoba.'","Nie przeszkadzałoby mi to raz na jakiś czas, ale w końcu zaczynały mnie boleć ścięgna, a seks robił się nudny, bo polegał wyłącznie na tym, że on wbijał się we mnie w błyskawicznym tempie. Zaczynałam się więc wiercić i zmieniać pozycje tak, że w końcu osiągnęliśmy porozumienie i teraz kochamy się [PET_BOUNDARY]od tyłu[PET_BOUNDARY]. Ja to lubię i jemu też się podoba.","<think>

</think>

1",Qwen3-4B,1,1,1.0
15,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Nagły głód mobilizuje mnie do tego, by ostrożnie wstać z łóżka. Zjem trochę musli, łyknę parę przeciwbólowych [PET_BOUNDARY]pigułek[PET_BOUNDARY] i dopiero wtedy zajmę się usuwaniem szkód. Cholera.'","Nagły głód mobilizuje mnie do tego, by ostrożnie wstać z łóżka. Zjem trochę musli, łyknę parę przeciwbólowych [PET_BOUNDARY]pigułek[PET_BOUNDARY] i dopiero wtedy zajmę się usuwaniem szkód. Cholera.","<think>

</think>

1",Qwen3-4B,1,1,0.0
16,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Co więcej, jego żona Hillary (z którą obecnie się rozwodzi) miała związać się z... kobietą! Bill Clinton (66 l.) ma przed sobą tylko pół roku życia i [PET_BOUNDARY]nie doczeka[PET_BOUNDARY] tak upragnionych wnuków – alarmuje amerykański tygodnik Globe, powołując się na osoby z otoczenia byłego prezydenta USA. Wg pisma, Clinton ostatnio bardzo schudł i mocno się postarzał.'","Co więcej, jego żona Hillary (z którą obecnie się rozwodzi) miała związać się z... kobietą! Bill Clinton (66 l.) ma przed sobą tylko pół roku życia i [PET_BOUNDARY]nie doczeka[PET_BOUNDARY] tak upragnionych wnuków – alarmuje amerykański tygodnik Globe, powołując się na osoby z otoczenia byłego prezydenta USA. Wg pisma, Clinton ostatnio bardzo schudł i mocno się postarzał.","<think>

</think>

1",Qwen3-4B,1,1,1.0
17,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Przestało? Duża tabletka amfetaminy, tak zwana setka, powinna – komuś, kto wcześniej nie brał – dać [PET_BOUNDARY]kopa[PET_BOUNDARY] wystarczającego do późnego wieczoru. Ale mózg Mansky’ego jest inny.'","Przestało? Duża tabletka amfetaminy, tak zwana setka, powinna – komuś, kto wcześniej nie brał – dać [PET_BOUNDARY]kopa[PET_BOUNDARY] wystarczającego do późnego wieczoru. Ale mózg Mansky’ego jest inny.","<think>

</think>

1",Qwen3-4B,1,1,1.0
18,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Oczywiście tak to brzmiało w polskim tłumaczeniu, nie wiem jak było w oryginale. Może „dick”, czyli angielskie zdrobnienie od Ryszarda, pełniące podobną, choć nieco dosadniejszą funkcję niż u nas „[PET_BOUNDARY]wacek[PET_BOUNDARY]”. Jakkolwiek by było, Wacław z Krakowa się oburzył, że w skandaliczny sposób utożsamia się go z męskim przyrodzeniem, co może zaważyć na jego pozycji zawodowej i szczęściu osobistym.'","Oczywiście tak to brzmiało w polskim tłumaczeniu, nie wiem jak było w oryginale. Może „dick”, czyli angielskie zdrobnienie od Ryszarda, pełniące podobną, choć nieco dosadniejszą funkcję niż u nas „[PET_BOUNDARY]wacek[PET_BOUNDARY]”. Jakkolwiek by było, Wacław z Krakowa się oburzył, że w skandaliczny sposób utożsamia się go z męskim przyrodzeniem, co może zaważyć na jego pozycji zawodowej i szczęściu osobistym.","<think>

</think>

1",Qwen3-4B,1,1,1.0
19,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Rozumiem, że presja czasu wymogła pominięcie określonych detali, tym niemniej podsumujemy najważniejsze punkty opowieści, aby lepiej pan pojął, o co mi chodzi. Wiceprezes, wstając z fotela, musi unieść przed sobą łokcie, by zbalansować ciężki [PET_BOUNDARY]kuper[PET_BOUNDARY]. Pod pachami ma wilgotne kręgi od potu.'","Rozumiem, że presja czasu wymogła pominięcie określonych detali, tym niemniej podsumujemy najważniejsze punkty opowieści, aby lepiej pan pojął, o co mi chodzi. Wiceprezes, wstając z fotela, musi unieść przed sobą łokcie, by zbalansować ciężki [PET_BOUNDARY]kuper[PET_BOUNDARY]. Pod pachami ma wilgotne kręgi od potu.","<think>

</think>

1",Qwen3-4B,1,1,1.0
20,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Co prawda możesz ją podgrzać, mówiąc: ""I tak najbardziej podobasz mi się bez tych koronek"", ale jednak warto poświęcić im nieco uwagi. 3. Rozpoczynając grę wstępną, nie wymachuj jej przed nosem swoją naprężoną [PET_BOUNDARY]męskością[PET_BOUNDARY], pokazując, jak to natura wspaniale cię wyposażyła. Twoja partnerka z pewnością jest bardziej ciekawa tego, czego możesz tym darem natury dokonać, a nie jak nim wywijasz w powietrzu.'","Co prawda możesz ją podgrzać, mówiąc: ""I tak najbardziej podobasz mi się bez tych koronek"", ale jednak warto poświęcić im nieco uwagi. 3. Rozpoczynając grę wstępną, nie wymachuj jej przed nosem swoją naprężoną [PET_BOUNDARY]męskością[PET_BOUNDARY], pokazując, jak to natura wspaniale cię wyposażyła. Twoja partnerka z pewnością jest bardziej ciekawa tego, czego możesz tym darem natury dokonać, a nie jak nim wywijasz w powietrzu.","<think>

</think>

1",Qwen3-4B,1,1,1.0
21,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'I że jak nic nie zrobią, to wezmę sprawy w swoje ręce. Wiedzieli, że w 1974 rozdawałem, [PET_BOUNDARY]udając Greka[PET_BOUNDARY] w Atenach, ulotki przeciw ówczesnej greckiej dyktaturze, za co mnie wsadzono. Sprawa z Hofferem nabrała tempa.'","I że jak nic nie zrobią, to wezmę sprawy w swoje ręce. Wiedzieli, że w 1974 rozdawałem, [PET_BOUNDARY]udając Greka[PET_BOUNDARY] w Atenach, ulotki przeciw ówczesnej greckiej dyktaturze, za co mnie wsadzono. Sprawa z Hofferem nabrała tempa.","<think>

</think>

1",Qwen3-4B,1,1,0.0
22,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: '(...) sposób jasny cel polityki gospodarczej: trzeba zwiększyć poziom inwestycji (a więc i oszczędności). Tak jak drobnomieszczanin, który oszczędza na jedzeniu i ogrzewaniu, inwestując każdy [PET_BOUNDARY]grosz[PET_BOUNDARY] w dobrze oprocentowane papiery wartościowe, tak samo rządy krajów Trzeciego Świata miały zmniejszać konsumpcję i inwestować. Pieniądze „przejedzone” dziś równały się straconej szansie na dobrobyt jutro (...).'","(...) sposób jasny cel polityki gospodarczej: trzeba zwiększyć poziom inwestycji (a więc i oszczędności). Tak jak drobnomieszczanin, który oszczędza na jedzeniu i ogrzewaniu, inwestując każdy [PET_BOUNDARY]grosz[PET_BOUNDARY] w dobrze oprocentowane papiery wartościowe, tak samo rządy krajów Trzeciego Świata miały zmniejszać konsumpcję i inwestować. Pieniądze „przejedzone” dziś równały się straconej szansie na dobrobyt jutro (...).","<think>

</think>

1",Qwen3-4B,1,1,0.0
23,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Dobrym przykładem była popularna kilka lat temu kampania reklamowa francuskiego Crédit Agricole z aktorką Juliette Binoche. Gwiazda mówiła tam, że „nie lubi małych banków, które [PET_BOUNDARY]opowiadają bajki[PET_BOUNDARY]”. I że bank musi być duży.'","Dobrym przykładem była popularna kilka lat temu kampania reklamowa francuskiego Crédit Agricole z aktorką Juliette Binoche. Gwiazda mówiła tam, że „nie lubi małych banków, które [PET_BOUNDARY]opowiadają bajki[PET_BOUNDARY]”. I że bank musi być duży.","<think>

</think>

1",Qwen3-4B,1,1,1.0
24,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: '- Nawet zapuszczanie brody? - kpi z niej Chesterton Nie bądź [PET_BOUNDARY]osłem[PET_BOUNDARY], Chesterton. Niektóre kobiety zarabiają tak na życie w cyrkach - odpowiada mu Christie.'","- Nawet zapuszczanie brody? - kpi z niej Chesterton Nie bądź [PET_BOUNDARY]osłem[PET_BOUNDARY], Chesterton. Niektóre kobiety zarabiają tak na życie w cyrkach - odpowiada mu Christie.","<think>

</think>

1",Qwen3-4B,1,1,1.0
25,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Zdążył ją odremontować i obstawić meblami kilka pokoi. Dowiedziałem się od sługi, że Miłosz, [PET_BOUNDARY]zabawiając się[PET_BOUNDARY] ze swoimi ptaszkami, chciał przenieść je z mniejszej klatki, do większej, ale poczuł się źle, upadł na podłogę i nie mógł się ruszyć. W tym czasie sługa pobiegł po lekarza.'","Zdążył ją odremontować i obstawić meblami kilka pokoi. Dowiedziałem się od sługi, że Miłosz, [PET_BOUNDARY]zabawiając się[PET_BOUNDARY] ze swoimi ptaszkami, chciał przenieść je z mniejszej klatki, do większej, ale poczuł się źle, upadł na podłogę i nie mógł się ruszyć. W tym czasie sługa pobiegł po lekarza.","<think>

</think>

1",Qwen3-4B,1,1,0.0
26,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Kilka dni później zorganizowały tęczową sesję zdjęciową. Każda [PET_BOUNDARY]kochająca się[PET_BOUNDARY] para mogła przyjść i strzelić sobie fotkę w akcie wsparcia dla par jednopłciowych. Bez Marioli Dyńdo i Marty Gajerskiej, lepiejznanych jako kolektyw Imprezy Kobiece, trudno sobie wyobrazić tęczowe Katowice.'","Kilka dni później zorganizowały tęczową sesję zdjęciową. Każda [PET_BOUNDARY]kochająca się[PET_BOUNDARY] para mogła przyjść i strzelić sobie fotkę w akcie wsparcia dla par jednopłciowych. Bez Marioli Dyńdo i Marty Gajerskiej, lepiejznanych jako kolektyw Imprezy Kobiece, trudno sobie wyobrazić tęczowe Katowice.","<think>

</think>

1",Qwen3-4B,1,1,0.0
27,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Najbardziej wyrazisty przykład niezrozumienia młodzieży zarówno przez władze szkolne, jak i parafialnego księdza, ukazuje film Yesterday (reż. Radosław Piwowarski, 1984). Czterej chłopcy z prowincjonalnego miasteczka, zafascynowani muzyką Beatlesów, niezwykle dbający o swoje nieco [PET_BOUNDARY]przydługie[PET_BOUNDARY] włosy, napotykają ciągłe szykany nauczyciela, który widzi w nich „chuligańskich wszarzy”. Pawełek – ministrant w miejscowej parafii, wcielający się w rolę zespołowego Ringo – nie znajduje również zrozumienia w kościele.'","Najbardziej wyrazisty przykład niezrozumienia młodzieży zarówno przez władze szkolne, jak i parafialnego księdza, ukazuje film Yesterday (reż. Radosław Piwowarski, 1984). Czterej chłopcy z prowincjonalnego miasteczka, zafascynowani muzyką Beatlesów, niezwykle dbający o swoje nieco [PET_BOUNDARY]przydługie[PET_BOUNDARY] włosy, napotykają ciągłe szykany nauczyciela, który widzi w nich „chuligańskich wszarzy”. Pawełek – ministrant w miejscowej parafii, wcielający się w rolę zespołowego Ringo – nie znajduje również zrozumienia w kościele.","<think>

</think>

1",Qwen3-4B,1,1,0.0
28,"/no_think Określ, czy fraza między ogranicznikami [PET_BOUNDARY] w tekście jest użyta eufemistycznie, czy nie. Nie dodawaj wstępu ani zakończenia do swojej odpowiedzi. Podaj tylko liczbę 1, jeśli jest to eufemizm, lub 0, jeśli nie. Oto tekst: 'Zauważymy, w jaki sposób postacie unikają kontaktu ze sobą nawzajem. Publiczność będzie także w stanie rozpoznać chorobę na podstawie małych [PET_BOUNDARY]pigułek[PET_BOUNDARY], które bohater bierze do ust. Czy to te z żółtym paskiem, czy z błękitnym?'","Zauważymy, w jaki sposób postacie unikają kontaktu ze sobą nawzajem. Publiczność będzie także w stanie rozpoznać chorobę na podstawie małych [PET_BOUNDARY]pigułek[PET_BOUNDARY], które bohater bierze do ust. Czy to te z żółtym paskiem, czy z błękitnym?","<think>

</think>

1",Qwen3-4B,1,1,0.0
